"都道府県名","地域コード","年","月","地域区分","データ区分","都道府県コード","地域名称","人数","農泊採択地域数","年間訪問者数","調査年.コード.x","調査年.x","地域.x","総面積","耕地面積","耕地面積率","調査年.コード.y","調査年.y","地域.y","人口密度","X65歳以上人口割合","標準財政規模","第1次産業就業者比率","事業所数","事業所数.宿泊業.飲食サービス業.","農家数.販売農家.","調査年.コード","調査年","地域.コード","年平均気温","降水日数","宿泊業飲食サービス業事業所数比率"
"愛媛県",38506,2023,1,"市区町村","観光来訪者数",38,"南宇和郡愛南町",14183,0,234117,2021100000,"2021年度","愛媛県 愛南町",23899,1340,5.606929160215909,2020100000,"2020年度","愛媛県 愛南町",349.9,45.62,9560372,20.04,1373,176,434,2020100000,"2020年度",38000,17.3,95,12.818645302257831
"茨城県",8201,2023,1,"市区町村","観光来訪者数",8,"水戸市",92931,0,1584288,2021100000,"2021年度","茨城県 水戸市",21732,6280,28.897478372906317,2020100000,"2020年度","茨城県 水戸市",1482.6,26.201,59074989,2.28,13790,1749,2099,2020100000,"2020年度",8000,15,122,12.683103698332124
"茨城県",8202,2023,1,"市区町村","観光来訪者数",8,"日立市",73553,0,812483,2021100000,"2021年度","茨城県 日立市",22571,880,3.8988082052190864,2020100000,"2020年度","茨城県 日立市",1672.3,32.391,39593552,1.16,7453,1086,376,2020100000,"2020年度",8000,15,122,14.57131356500738
"茨城県",8203,2023,1,"市区町村","観光来訪者数",8,"土浦市",31781,0,402937,2021100000,"2021年度","茨城県 土浦市",12289,2960,24.086581495646513,2020100000,"2020年度","茨城県 土浦市",1440.5,28.79,30467056,2.99,6888,917,924,2020100000,"2020年度",8000,15,122,13.3130081300813
"茨城県",8204,2023,1,"市区町村","観光来訪者数",8,"古河市",56041,1,684229,2021100000,"2021年度","茨城県 古河市",12358,4830,39.08399417381453,2020100000,"2020年度","茨城県 古河市",1214.4,28.484,30986440,3.43,6265,688,1317,2020100000,"2020年度",8000,15,122,10.981644054269752
"茨城県",8205,2023,1,"市区町村","観光来訪者数",8,"石岡市",34008,0,623882,2021100000,"2021年度","茨城県 石岡市",21553,6200,28.766297035215516,2020100000,"2020年度","茨城県 石岡市",579.8,32.811,18329375,7.07,3274,349,1987,2020100000,"2020年度",8000,15,122,10.659743433109346
"茨城県",8207,2023,1,"市区町村","観光来訪者数",8,"結城市",5583,0,79661,2021100000,"2021年度","茨城県 結城市",6576,3330,50.638686131386855,2020100000,"2020年度","茨城県 結城市",798.8,30.384,10833982,6.26,2329,214,819,2020100000,"2020年度",8000,15,122,9.188492915414342
"茨城県",8208,2023,1,"市区町村","観光来訪者数",8,"龍ケ崎市",18600,0,237671,2021100000,"2021年度","茨城県 龍ケ崎市",7859,2630,33.46481740679476,2020100000,"2020年度","茨城県 龍ケ崎市",1110.1,28.936,15455062,2.38,2638,319,470,2020100000,"2020年度",8000,15,122,12.092494313874147
"茨城県",8210,2023,1,"市区町村","観光来訪者数",8,"下妻市",61049,0,728967,2021100000,"2021年度","茨城県 下妻市",8088,4000,49.45598417408507,2020100000,"2020年度","茨城県 下妻市",551.9,28.322,10660592,5.86,2322,218,965,2020100000,"2020年度",8000,15,122,9.388458225667529
"茨城県",8211,2023,1,"市区町村","観光来訪者数",8,"常総市",35224,0,255324,2021100000,"2021年度","茨城県 常総市",12364,5800,46.9103849886768,2020100000,"2020年度","茨城県 常総市",517.2,30.108,15549336,4.68,3062,256,1424,2020100000,"2020年度",8000,15,122,8.360548661005879
"茨城県",8212,2023,1,"市区町村","観光来訪者数",8,"常陸太田市",36102,0,649216,2021100000,"2021年度","茨城県 常陸太田市",37199,4770,12.822925347455577,2020100000,"2020年度","茨城県 常陸太田市",390.7,38.698,15046143,7.69,2035,192,1996,2020100000,"2020年度",8000,15,122,9.434889434889435
"茨城県",8214,2023,1,"市区町村","観光来訪者数",8,"高萩市",4489,0,84749,2021100000,"2021年度","茨城県 高萩市",19356,673,3.4769580491837155,2020100000,"2020年度","茨城県 高萩市",708.8,35.741,7405949,2.92,1284,177,266,2020100000,"2020年度",8000,15,122,13.785046728971961
"茨城県",8215,2023,1,"市区町村","観光来訪者数",8,"北茨城市",40106,0,636076,2021100000,"2021年度","茨城県 北茨城市",18679,1280,6.8526152363616895,2020100000,"2020年度","茨城県 北茨城市",702.3,34.293,10474880,3.55,1778,202,648,2020100000,"2020年度",8000,15,122,11.361079865016873
"茨城県",8216,2023,1,"市区町村","観光来訪者数",8,"笠間市",151149,0,1465384,2021100000,"2021年度","茨城県 笠間市",24040,5010,20.84026622296173,2020100000,"2020年度","茨城県 笠間市",522.9,32.006,19178839,5.73,3584,360,2050,2020100000,"2020年度",8000,15,122,10.044642857142858
"茨城県",8217,2023,1,"市区町村","観光来訪者数",8,"取手市",17416,0,224794,2021100000,"2021年度","茨城県 取手市",6994,2180,31.16957392050329,2020100000,"2020年度","茨城県 取手市",1538.2,34.492,23758100,1.76,3328,418,790,2020100000,"2020年度",8000,15,122,12.560096153846153
"茨城県",8219,2023,1,"市区町村","観光来訪者数",8,"牛久市",30875,0,374320,2021100000,"2021年度","茨城県 牛久市",5892,1320,22.403258655804482,2020100000,"2020年度","茨城県 牛久市",1764.3,29.014,16222803,1.8,2481,266,308,2020100000,"2020年度",8000,15,122,10.721483272873842
"茨城県",8220,2023,1,"市区町村","観光来訪者数",8,"つくば市",147134,1,1811090,2021100000,"2021年度","茨城県 つくば市",28372,10000,35.24601720005639,2020100000,"2020年度","茨城県 つくば市",993,18.91,52287782,2.45,8718,998,2117,2020100000,"2020年度",8000,15,122,11.447579720119293
"茨城県",8221,2023,1,"市区町村","観光来訪者数",8,"ひたちなか市",78800,0,1554903,2021100000,"2021年度","茨城県 ひたちなか市",9997,2400,24.007202160648195,2020100000,"2020年度","茨城県 ひたちなか市",1654.5,25.695,30579002,2.2,5675,845,833,2020100000,"2020年度",8000,15,122,14.889867841409693
"茨城県",8222,2023,1,"市区町村","観光来訪者数",8,"鹿嶋市",182953,1,1354288,2021100000,"2021年度","茨城県 鹿嶋市",10604,2060,19.426631459826478,2020100000,"2020年度","茨城県 鹿嶋市",839.2,30.974,14863062,3.09,2458,341,422,2020100000,"2020年度",8000,15,122,13.87306753458096
"茨城県",8223,2023,1,"市区町村","観光来訪者数",8,"潮来市",57751,0,623175,2021100000,"2021年度","茨城県 潮来市",7140,2070,28.991596638655466,2020100000,"2020年度","茨城県 潮来市",550.8,32.887,7828343,3.84,1327,182,514,2020100000,"2020年度",8000,15,122,13.715146948003015
"茨城県",8224,2023,1,"市区町村","観光来訪者数",8,"守谷市",4102,0,64029,2021100000,"2021年度","茨城県 守谷市",3571,668,18.706244749369922,2020100000,"2020年度","茨城県 守谷市",2033.9,23.161,13086356,0.87,2185,265,112,2020100000,"2020年度",8000,15,122,12.128146453089245
"茨城県",8225,2023,1,"市区町村","観光来訪者数",8,"常陸大宮市",75919,0,1182539,2021100000,"2021年度","茨城県 常陸大宮市",34845,3590,10.30276940737552,2020100000,"2020年度","茨城県 常陸大宮市",295.2,37.25,13645127,7.9,1989,170,1288,2020100000,"2020年度",8000,15,122,8.547008547008547
"茨城県",8226,2023,1,"市区町村","観光来訪者数",8,"那珂市",11122,0,187304,2021100000,"2021年度","茨城県 那珂市",9782,4100,41.91371907585361,2020100000,"2020年度","茨城県 那珂市",652.9,32.137,12683842,4.57,1978,192,996,2020100000,"2020年度",8000,15,122,9.706774519716886
"茨城県",8227,2023,1,"市区町村","観光来訪者数",8,"筑西市",67923,0,818703,2021100000,"2021年度","茨城県 筑西市",20530,11200,54.55431076473454,2020100000,"2020年度","茨城県 筑西市",523.8,31.765,25583874,7.22,4936,455,2159,2020100000,"2020年度",8000,15,122,9.217990275526743
"茨城県",8228,2023,1,"市区町村","観光来訪者数",8,"坂東市",28418,0,371961,2021100000,"2021年度","茨城県 坂東市",12303,5530,44.94838657238072,2020100000,"2020年度","茨城県 坂東市",469.6,30.177,13631814,10.56,2747,235,1447,2020100000,"2020年度",8000,15,122,8.554787040407717
"茨城県",8229,2023,1,"市区町村","観光来訪者数",8,"稲敷市",107632,0,1136045,2021100000,"2021年度","茨城県 稲敷市",20581,8570,41.64034789368835,2020100000,"2020年度","茨城県 稲敷市",242.2,36.704,13445236,8.04,1840,149,1497,2020100000,"2020年度",8000,15,122,8.097826086956522
"茨城県",8230,2023,1,"市区町村","観光来訪者数",8,"かすみがうら市",28045,1,365870,2021100000,"2021年度","茨城県 かすみがうら市",15660,4380,27.969348659003828,2020100000,"2020年度","茨城県 かすみがうら市",441,31.878,11188601,10.49,1563,105,1335,2020100000,"2020年度",8000,15,122,6.71785028790787
"茨城県",8231,2023,1,"市区町村","観光来訪者数",8,"桜川市",40880,0,472774,2021100000,"2021年度","茨城県 桜川市",18006,5170,28.71265133844274,2020100000,"2020年度","茨城県 桜川市",368.7,34.311,11744425,6.93,2168,156,1109,2020100000,"2020年度",8000,15,122,7.195571955719557
"茨城県",8232,2023,1,"市区町村","観光来訪者数",8,"神栖市",51426,1,443499,2021100000,"2021年度","茨城県 神栖市",14697,2520,17.146356399265155,2020100000,"2020年度","茨城県 神栖市",684.2,23.217,28839165,5.06,4462,630,676,2020100000,"2020年度",8000,15,122,14.119229045271178
"茨城県",8233,2023,1,"市区町村","観光来訪者数",8,"行方市",52584,1,722905,2021100000,"2021年度","茨城県 行方市",22248,6410,28.811578568860124,2020100000,"2020年度","茨城県 行方市",245.7,36.054,10938918,22.31,1686,122,1964,2020100000,"2020年度",8000,15,122,7.236061684460261
"茨城県",8234,2023,1,"市区町村","観光来訪者数",8,"鉾田市",22975,0,311979,2021100000,"2021年度","茨城県 鉾田市",20760,8540,41.13680154142582,2020100000,"2020年度","茨城県 鉾田市",303.1,33.63,13320645,27.69,1805,158,2171,2020100000,"2020年度",8000,15,122,8.753462603878116
"茨城県",8235,2023,1,"市区町村","観光来訪者数",8,"つくばみらい市",18966,0,278649,2021100000,"2021年度","茨城県 つくばみらい市",7916,3480,43.961596766043456,2020100000,"2020年度","茨城県 つくばみらい市",678.9,26.372,12587567,3.56,1480,126,942,2020100000,"2020年度",8000,15,122,8.513513513513514
"茨城県",8236,2023,1,"市区町村","観光来訪者数",8,"小美玉市",14451,0,196132,2021100000,"2021年度","茨城県 小美玉市",14474,5300,36.61738289346414,2020100000,"2020年度","茨城県 小美玉市",413.5,30.129,13418692,10.24,1884,130,1290,2020100000,"2020年度",8000,15,122,6.900212314225053
"茨城県",8302,2023,1,"市区町村","観光来訪者数",8,"茨城町",8768,0,142332,2021100000,"2021年度","茨城県 茨城町",12158,4980,40.960684323079455,2020100000,"2020年度","茨城県 茨城町",331.1,34.977,7916497,14.7,1309,90,1381,2020100000,"2020年度",8000,15,122,6.875477463712758
"茨城県",8309,2023,1,"市区町村","観光来訪者数",8,"大洗町",148851,0,1881433,2021100000,"2021年度","茨城県 大洗町",2389,514,21.515278359146087,2020100000,"2020年度","茨城県 大洗町",856.4,33.248,4392843,5.74,1034,201,122,2020100000,"2020年度",8000,15,122,19.43907156673114
"茨城県",8310,2023,1,"市区町村","観光来訪者数",8,"城里町",36155,0,562275,2021100000,"2021年度","茨城県 城里町",16180,2400,14.833127317676142,2020100000,"2020年度","茨城県 城里町",283.1,37.432,6431266,8.81,729,46,827,2020100000,"2020年度",8000,15,122,6.310013717421124
"茨城県",8341,2023,1,"市区町村","観光来訪者数",8,"東海村",20448,0,167909,2021100000,"2021年度","茨城県 東海村",3800,923,24.289473684210527,2020100000,"2020年度","茨城県 東海村",1203.3,25.117,11282856,2.57,1274,176,304,2020100000,"2020年度",8000,15,122,13.814756671899527
"茨城県",8364,2023,1,"市区町村","観光来訪者数",8,"大子町",37048,1,589161,2021100000,"2021年度","茨城県 大子町",32576,1930,5.924607072691552,2020100000,"2020年度","茨城県 大子町",236.8,46.174,6296081,14.44,1090,125,719,2020100000,"2020年度",8000,15,122,11.46788990825688
"茨城県",8442,2023,1,"市区町村","観光来訪者数",8,"美浦村",11784,0,170200,2021100000,"2021年度","茨城県 美浦村",6661,1110,16.66416453985888,2020100000,"2020年度","茨城県 美浦村",497.3,32.03,4423082,5.84,659,61,227,2020100000,"2020年度",8000,15,122,9.256449165402124
"茨城県",8443,2023,1,"市区町村","観光来訪者数",8,"阿見町",12411,0,153433,2021100000,"2021年度","茨城県 阿見町",7140,1760,24.649859943977592,2020100000,"2020年度","茨城県 阿見町",896.1,27.516,9980883,3.63,1603,197,410,2020100000,"2020年度",8000,15,122,12.289457267623206
"茨城県",8447,2023,1,"市区町村","観光来訪者数",8,"河内町",5810,0,60282,2021100000,"2021年度","茨城県 河内町",4430,2810,63.43115124153499,2020100000,"2020年度","茨城県 河内町",185.8,39.205,3134392,14.19,379,20,524,2020100000,"2020年度",8000,15,122,5.277044854881266
"茨城県",8521,2023,1,"市区町村","観光来訪者数",8,"八千代町",741,0,28712,2021100000,"2021年度","茨城県 八千代町",5899,3520,59.67113070011867,2020100000,"2020年度","茨城県 八千代町",369.6,30.719,5412097,19.22,1026,68,867,2020100000,"2020年度",8000,15,122,6.627680311890838
"茨城県",8542,2023,1,"市区町村","観光来訪者数",8,"五霞町",35626,0,527005,2021100000,"2021年度","茨城県 五霞町",2311,914,39.54997836434444,2020100000,"2020年度","茨城県 五霞町",353.6,33.758,3092055,6.26,471,25,373,2020100000,"2020年度",8000,15,122,5.3078556263269645
"茨城県",8546,2023,1,"市区町村","観光来訪者数",8,"境町",15493,0,192518,2021100000,"2021年度","茨城県 境町",4659,2180,46.79115690062245,2020100000,"2020年度","茨城県 境町",546.4,28.999,6132315,7.01,1420,138,603,2020100000,"2020年度",8000,15,122,9.71830985915493
"茨城県",8564,2023,1,"市区町村","観光来訪者数",8,"利根町",717,0,4453,2021100000,"2021年度","茨城県 利根町",2486,1190,47.86806114239743,2020100000,"2020年度","茨城県 利根町",631.8,45,3835078,4.66,429,24,252,2020100000,"2020年度",8000,15,122,5.594405594405594
"岡山県",33101,2023,1,"市区町村","観光来訪者数",33,"岡山市北区",547132,0,6597894,2021100000,"2021年度","岡山県 岡山市 北区",45070,NA,NA,2020100000,"2020年度","岡山県 岡山市 北区",1735.5,23.6,NA,1.99,18584,2729,2142,2020100000,"2020年度",33000,16.5,85,14.684674989238053
"岡山県",33102,2023,1,"市区町村","観光来訪者数",33,"岡山市中区",11804,0,107799,2021100000,"2021年度","岡山県 岡山市 中区",5124,NA,NA,2020100000,"2020年度","岡山県 岡山市 中区",3517.1,25.611,NA,1.18,4444,362,341,2020100000,"2020年度",33000,16.5,85,8.145814581458145
"岡山県",33103,2023,1,"市区町村","観光来訪者数",33,"岡山市東区",16630,0,195287,2021100000,"2021年度","岡山県 岡山市 東区",16053,NA,NA,2020100000,"2020年度","岡山県 岡山市 東区",864,30.741,NA,4.76,3263,302,1567,2020100000,"2020年度",33000,16.5,85,9.2552865461232
"岡山県",33104,2023,1,"市区町村","観光来訪者数",33,"岡山市南区",18367,0,228488,2021100000,"2021年度","岡山県 岡山市 南区",12748,NA,NA,2020100000,"2020年度","岡山県 岡山市 南区",1592.9,26.611,NA,2.3,6725,515,1507,2020100000,"2020年度",33000,16.5,85,7.657992565055761
"岡山県",33202,2023,1,"市区町村","観光来訪者数",33,"倉敷市",134464,1,1719543,2021100000,"2021年度","岡山県 倉敷市",35563,3740,10.516548097742035,2020100000,"2020年度","岡山県 倉敷市",1853.2,26.451,111246341,1.73,19184,2175,2265,2020100000,"2020年度",33000,16.5,85,11.337572977481235
"岡山県",33203,2023,1,"市区町村","観光来訪者数",33,"津山市",31813,2,576916,2021100000,"2021年度","岡山県 津山市",50633,5520,10.901980921533386,2020100000,"2020年度","岡山県 津山市",610.3,30.563,27831739,5.37,5358,598,2598,2020100000,"2020年度",33000,16.5,85,11.160880925718551
"岡山県",33204,2023,1,"市区町村","観光来訪者数",33,"玉野市",30397,1,530873,2021100000,"2021年度","岡山県 玉野市",10358,905,8.737207955203708,2020100000,"2020年度","岡山県 玉野市",1297.8,38.517,15376760,2.59,2577,221,332,2020100000,"2020年度",33000,16.5,85,8.575863407062476
"岡山県",33205,2023,1,"市区町村","観光来訪者数",33,"笠岡市",45449,3,666947,2021100000,"2021年度","岡山県 笠岡市",13624,1830,13.432178508514387,2020100000,"2020年度","岡山県 笠岡市",539.6,37.025,13273097,4.83,2137,209,305,2020100000,"2020年度",33000,16.5,85,9.780065512400562
"岡山県",33207,2023,1,"市区町村","観光来訪者数",33,"井原市",5311,0,109753,2021100000,"2021年度","岡山県 井原市",24354,2200,9.033423667570009,2020100000,"2020年度","岡山県 井原市",436.8,37.398,12584050,6.12,1861,131,774,2020100000,"2020年度",33000,16.5,85,7.039226222461043
"岡山県",33208,2023,1,"市区町村","観光来訪者数",33,"総社市",14582,0,263956,2021100000,"2021年度","岡山県 総社市",21190,2380,11.231713072203869,2020100000,"2020年度","岡山県 総社市",886.7,28.115,16321902,4.07,2174,166,1184,2020100000,"2020年度",33000,16.5,85,7.635694572217111
